country,Lat,Long,suicides_no,population,suicides100k pop
Puerto Rico,18.4341129,-66.8876774,0,314417,0
Puerto Rico,18.013576,-66.8732316,31,73432,42.22
Puerto Rico,18.4302244,-65.8534974,113,430008,26.28
Puerto Rico,18.0871855,-65.8437732,62,251033,24.7
Puerto Rico,18.2874507,-67.1868475,55,246870,22.28
Puerto Rico,18.0657957,-66.238501,35,317510,11.02
Puerto Rico,18.3396747,-65.7126621,4,95751,4.18
Puerto Rico,18.0510743,-66.7001742,8,313521,2.55
Puerto Rico,18.3866158,-66.3837811,7,290912,2.41
Puerto Rico,18.4338352,-66.6137846,10,495701,2.02
Puerto Rico,18.125902,-66.1026079,5,273883,1.83
Puerto Rico,18.0382969,-66.9046209,1,312022,0.32
Puerto Rico,17.9849653,-66.4390594,0,301180,0
Puerto Rico,18.0648412,-66.602092,107,436249,24.53
Puerto Rico,18.3997792,-66.7908004,57,252076,22.61
Puerto Rico,17.9749646,-67.1851793,16,75620,21.16
Puerto Rico,18.3796724,-65.7451628,36,254232,14.16
Puerto Rico,18.2182908,-65.7884959,37,315165,11.74
Puerto Rico,18.0071885,-65.8993289,12,503717,2.38
Puerto Rico,17.9963547,-66.0518311,5,297772,1.68
Puerto Rico,18.3007861,-66.2448904,1,275007,0.36
Puerto Rico,18.4607792,-66.358503,1,311608,0.32
Puerto Rico,18.4316132,-66.5807283,1,311937,0.32
Puerto Rico,18.4307804,-66.4398929,0,300253,0
Puerto Rico,18.2263463,-65.6832172,0,99121,0
Puerto Rico,18.3030119,-65.3009914,32,77560,41.26
Puerto Rico,18.1882693,-65.8078813,103,442734,23.26
Puerto Rico,18.4629997,-67.0326798,55,256954,21.4
Puerto Rico,18.1402372,-66.1723891,55,257733,21.34
Puerto Rico,18.0860714,-67.0810122,42,312752,13.43
Puerto Rico,18.2301054,-66.0041595,8,305106,2.62
Puerto Rico,18.3907821,-66.216001,8,310034,2.58
Puerto Rico,18.0446869,-65.9073847,11,511564,2.15
Puerto Rico,18.0330192,-66.4243372,3,275628,1.09
Puerto Rico,17.9691331,-66.3657246,1,102476,0.98
Puerto Rico,18.117738,-66.2587793,3,312182,0.96
Puerto Rico,18.4438353,-66.2596126,0,300111,0
Puerto Rico,17.9941326,-66.8193421,29,79062,36.68
Puerto Rico,18.2341225,-65.879608,103,448569,22.96
Puerto Rico,18.0038537,-66.3915585,54,263761,20.47
Puerto Rico,18.3402252,-67.2499027,48,258647,18.56
Puerto Rico,18.4432783,-67.0649026,22,310365,7.09
Puerto Rico,18.272533,-65.8788312,11,312915,3.52
Puerto Rico,18.4585569,-66.7762868,3,105573,2.84
Puerto Rico,18.4718548,-67.078585,5,275536,1.81
Puerto Rico,18.0379017,-66.6845708,9,518263,1.74
Puerto Rico,18.2394011,-65.7504401,2,299738,0.67
Puerto Rico,18.361339,-65.8384971,2,307757,0.65
Puerto Rico,18.2280217,-65.861566,1,312535,0.32
Puerto Rico,18.1577384,-65.7815509,127,453001,28.04
Puerto Rico,17.9535782,-66.222945,19,80076,23.73
Puerto Rico,18.1715082,-66.1868477,57,270196,21.1
Puerto Rico,17.9787449,-66.888664,43,258901,16.61
Puerto Rico,18.2763407,-67.1193464,32,307961,10.39
Puerto Rico,18.0971868,-65.4707144,8,274613,2.91
Puerto Rico,18.0174648,-66.7690639,7,321269,2.18
Puerto Rico,18.1019071,-65.8368288,9,523033,1.72
Puerto Rico,18.4455016,-66.6348964,1,108286,0.92
Puerto Rico,18.115518,-65.7982173,2,305040,0.66
Puerto Rico,18.2910639,-66.7393414,0,298109,0
Puerto Rico,18.0430954,-66.9428012,0,311462,0
Puerto Rico,17.9877435,-66.9160095,20,81513,24.54
Puerto Rico,18.0680177,-66.3254467,61,274330,22.24
Puerto Rico,18.3218929,-67.2468473,93,452544,20.55
Puerto Rico,18.453557,-66.5662837,41,260445,15.74
Puerto Rico,18.0374654,-65.8512729,38,306820,12.39
Puerto Rico,18.1616255,-65.9954419,15,522777,2.87
Puerto Rico,18.0597925,-65.909286,3,111602,2.69
Puerto Rico,18.3646741,-65.6259948,8,326573,2.45
Puerto Rico,17.9813556,-65.9857188,4,275480,1.45
Puerto Rico,18.026909,-66.0571092,4,303110,1.32
Puerto Rico,17.9749654,-67.0465664,2,310009,0.65
Puerto Rico,18.0382968,-66.4676716,0,297009,0
Puerto Rico,18.3705058,-65.7740519,22,82408,26.7
Puerto Rico,18.0074659,-65.9368293,80,451276,17.73
Puerto Rico,18.4366125,-66.9371226,47,278010,16.91
Puerto Rico,18.3566164,-66.8321206,37,261506,14.15
Puerto Rico,18.3138402,-66.9190661,16,304764,5.25
Puerto Rico,18.2155129,-65.8221074,9,275792,3.26
Puerto Rico,18.2185674,-66.1287777,10,331501,3.02
Puerto Rico,18.2685651,-65.908775,14,521365,2.69
Puerto Rico,17.984688,-66.3179461,1,114357,0.87
Puerto Rico,18.4174168,-66.574928,2,300542,0.67
Puerto Rico,17.9988539,-66.3412797,1,294844,0.34
Puerto Rico,17.9949661,-66.7162855,0,307586,0
Puerto Rico,18.0102415,-67.0835115,23,82868,27.75
Puerto Rico,18.0285736,-67.1349009,102,450073,22.66
Puerto Rico,18.1807902,-66.9799001,51,280807,18.16
Puerto Rico,18.0466298,-66.2046116,34,302523,11.24
Puerto Rico,18.2518983,-66.9921225,29,261935,11.07
Puerto Rico,18.0654893,-66.5690549,11,519735,2.12
Puerto Rico,18.3821709,-66.5557279,5,298065,1.68
Puerto Rico,18.2269005,-66.3910037,3,275189,1.09
Puerto Rico,18.1738541,-66.0406197,3,335704,0.89
Puerto Rico,18.3557821,-67.0340678,1,304000,0.33
Puerto Rico,18.0727343,-66.607733,0,291486,0
Puerto Rico,18.0941674,-65.8164561,0,116641,0
Puerto Rico,18.031545,-66.1655767,28,83003,33.73
Puerto Rico,18.0810426,-66.5627014,101,449605,22.46
Puerto Rico,18.0521858,-66.5840615,49,261853,18.71
Puerto Rico,17.9782977,-67.2121242,52,282860,18.38
Puerto Rico,18.2635667,-66.0214987,25,300813,8.31
Puerto Rico,18.0907636,-66.6323842,6,273756,2.19
Puerto Rico,18.1924573,-66.170167,6,339277,1.77
Puerto Rico,18.1391575,-66.5865124,8,518614,1.54
Puerto Rico,18.2904606,-66.0494961,1,118620,0.84
Puerto Rico,18.1871075,-66.0762395,1,287120,0.35
Puerto Rico,18.0799621,-66.6529511,1,296310,0.34
Puerto Rico,18.0082987,-66.5668388,1,299631,0.33
Puerto Rico,18.0971876,-66.6195866,20,82848,24.14
Puerto Rico,18.4663338,-66.1057217,61,284745,21.42
Puerto Rico,18.201066,-67.139624,96,449867,21.34
Puerto Rico,18.3985595,-66.1557224,39,261481,14.92
Puerto Rico,18.0110768,-66.6140616,29,299874,9.67
Puerto Rico,18.3807819,-65.9573872,13,342743,3.79
Puerto Rico,18.2341217,-66.0484989,16,517943,3.09
Puerto Rico,18.3574502,-66.1109998,3,120440,2.49
Puerto Rico,18.472445,-66.7157306,6,271874,2.21
Puerto Rico,18.3546719,-66.0073876,3,295231,1.02
Puerto Rico,18.3257869,-65.6523838,3,295371,1.02
Puerto Rico,18.4413351,-66.1182218,0,282182,0
Puerto Rico,18.4499458,-66.1815558,18,84087,21.41
Puerto Rico,18.4443909,-66.38767,61,287227,21.24
Puerto Rico,17.9841328,-66.1137767,90,449039,20.04
Puerto Rico,18.1496828,-65.8273847,36,262664,13.71
Puerto Rico,18.034964,-66.8498983,38,296984,12.8
Puerto Rico,18.4041147,-66.2087786,12,515654,2.33
Puerto Rico,18.1119051,-66.166,4,292349,1.37
Puerto Rico,18.4274472,-66.4921159,3,346943,0.86
Puerto Rico,18.4274454,-67.1540698,1,122755,0.81
Puerto Rico,18.4588347,-66.2676683,2,272125,0.73
Puerto Rico,18.380227,-65.8312749,0,277415,0
Puerto Rico,18.1396799,-67.1274019,0,291794,0
Puerto Rico,18.0799617,-66.3579473,96,448825,21.39
Puerto Rico,18.500776,-67.0243462,52,263585,19.73
Puerto Rico,18.0816273,-67.0449008,14,84940,16.48
Puerto Rico,18.4121703,-66.3312805,47,289540,16.23
Puerto Rico,18.3410622,-66.3168357,16,294490,5.43
Puerto Rico,18.3685609,-66.2168343,14,351052,3.99
Puerto Rico,18.0866265,-67.1457347,15,513804,2.92
Puerto Rico,18.4663338,-66.1057217,6,272334,2.2
Puerto Rico,18.201066,-67.139624,6,289832,2.07
Puerto Rico,18.3985595,-66.1557224,2,124729,1.6
Puerto Rico,18.0110768,-66.6140616,3,288317,1.04
Puerto Rico,18.3807819,-65.9573872,0,272183,0
Puerto Rico,18.2341217,-66.0484989,22,85490,25.73
Puerto Rico,18.3574502,-66.1109998,107,449809,23.79
Puerto Rico,18.472445,-66.7157306,65,291349,22.31
Puerto Rico,18.3546719,-66.0073876,37,264001,14.02
Puerto Rico,18.3257869,-65.6523838,21,292754,7.17
Puerto Rico,18.4413351,-66.1182218,18,354699,5.07
Puerto Rico,18.4499458,-66.1815558,16,512979,3.12
Puerto Rico,18.4443909,-66.38767,6,272186,2.2
Puerto Rico,17.9841328,-66.1137767,5,288120,1.74
Puerto Rico,18.1496828,-65.8273847,2,126441,1.58
Puerto Rico,18.034964,-66.8498983,1,284529,0.35
Puerto Rico,18.4041147,-66.2087786,0,266454,0
Puerto Rico,18.1119051,-66.166,31,85763,36.15
Puerto Rico,18.4274472,-66.4921159,82,292914,27.99
Puerto Rico,18.4274454,-67.1540698,111,451905,24.56
Puerto Rico,18.4588347,-66.2676683,51,263724,19.34
Puerto Rico,18.380227,-65.8312749,25,291774,8.57
Puerto Rico,18.1396799,-67.1274019,7,271400,2.58
Puerto Rico,18.0799617,-66.3579473,12,513239,2.34
Puerto Rico,18.500776,-67.0243462,7,357988,1.96
Puerto Rico,18.0816273,-67.0449008,3,287058,1.05
Puerto Rico,18.4121703,-66.3312805,1,280317,0.36
Puerto Rico,18.3410622,-66.3168357,0,260415,0
Puerto Rico,18.3685609,-66.2168343,0,127977,0
Puerto Rico,18.0866265,-67.1457347,24,85716,28
Puerto Rico,18.4663338,-66.1057217,100,454479,22
Puerto Rico,18.201066,-67.139624,60,294917,20.34
Puerto Rico,18.3985595,-66.1557224,39,262714,14.85
Puerto Rico,18.0110768,-66.6140616,18,291351,6.18
Puerto Rico,18.3807819,-65.9573872,15,361444,4.15
Puerto Rico,18.2341217,-66.0484989,20,514121,3.89
Puerto Rico,18.3574502,-66.1109998,2,129428,1.55
Puerto Rico,18.472445,-66.7157306,4,269903,1.48
Puerto Rico,18.3546719,-66.0073876,4,286261,1.4
Puerto Rico,18.3257869,-65.6523838,0,254282,0
Puerto Rico,18.4413351,-66.1182218,0,275763,0
Puerto Rico,18.4499458,-66.1815558,60,298080,20.13
Puerto Rico,18.4443909,-66.38767,17,87017,19.54
Puerto Rico,17.9841328,-66.1137767,80,455006,17.58
Puerto Rico,18.1496828,-65.8273847,42,262837,15.98
Puerto Rico,18.034964,-66.8498983,16,289288,5.53
Puerto Rico,18.4041147,-66.2087786,22,512691,4.29
Puerto Rico,18.1119051,-66.166,7,269310,2.6
Puerto Rico,18.4274472,-66.4921159,7,365982,1.91
Puerto Rico,18.4274454,-67.1540698,3,283416,1.06
Puerto Rico,18.4588347,-66.2676683,2,248914,0.8
Puerto Rico,18.380227,-65.8312749,1,132081,0.76
Puerto Rico,18.1396799,-67.1274019,1,270676,0.37
Puerto Rico,18.0799617,-66.3579473,60,301891,19.87
Puerto Rico,18.500776,-67.0243462,17,88081,19.3
Puerto Rico,18.0816273,-67.0449008,71,456110,15.57
Puerto Rico,18.4121703,-66.3312805,30,287397,10.44
Puerto Rico,18.3410622,-66.3168357,24,262555,9.14
Puerto Rico,18.3685609,-66.2168343,18,370902,4.85
Puerto Rico,18.0866265,-67.1457347,16,512033,3.12
Puerto Rico,18.4663338,-66.1057217,7,268351,2.61
Puerto Rico,18.201066,-67.139624,2,265879,0.75
Puerto Rico,18.3985595,-66.1557224,1,134700,0.74
Puerto Rico,18.0110768,-66.6140616,2,280632,0.71
Puerto Rico,18.3807819,-65.9573872,0,244141,0
Puerto Rico,18.2341217,-66.0484989,26,88987,29.22
Puerto Rico,18.3574502,-66.1109998,62,305754,20.28
Puerto Rico,18.472445,-66.7157306,75,458071,16.37
Puerto Rico,18.3546719,-66.0073876,21,261857,8.02
Puerto Rico,18.3257869,-65.6523838,19,285809,6.65
Puerto Rico,18.4413351,-66.1182218,18,512297,3.51
Puerto Rico,18.4499458,-66.1815558,7,267016,2.62
Puerto Rico,18.4443909,-66.38767,9,375735,2.4
Puerto Rico,17.9841328,-66.1137767,2,278008,0.72
Puerto Rico,18.1496828,-65.8273847,1,239617,0.42
Puerto Rico,18.034964,-66.8498983,1,261151,0.38
Puerto Rico,18.4041147,-66.2087786,0,137363,0
Puerto Rico,18.1119051,-66.166,75,309364,24.24
Puerto Rico,18.4274472,-66.4921159,15,89765,16.71
Puerto Rico,18.4274454,-67.1540698,56,460685,12.16
Puerto Rico,18.4588347,-66.2676683,20,260905,7.67
Puerto Rico,18.380227,-65.8312749,20,284397,7.03
Puerto Rico,18.1396799,-67.1274019,15,513217,2.92
Puerto Rico,18.0799617,-66.3579473,10,380342,2.63
Puerto Rico,18.500776,-67.0243462,4,265511,1.51
Puerto Rico,18.0816273,-67.0449008,2,256354,0.78
Puerto Rico,18.4121703,-66.3312805,2,275354,0.73
Puerto Rico,18.3410622,-66.3168357,1,140033,0.71
Puerto Rico,18.3685609,-66.2168343,0,235029,0
Puerto Rico,18.0866265,-67.1457347,25,90392,27.66
Puerto Rico,18.4663338,-66.1057217,66,312933,21.09
Puerto Rico,18.201066,-67.139624,74,463417,15.97
Puerto Rico,18.3985595,-66.1557224,26,259881,10
Puerto Rico,18.0110768,-66.6140616,9,282974,3.18
Puerto Rico,18.3807819,-65.9573872,10,384967,2.6
Puerto Rico,18.2341217,-66.0484989,5,264053,1.89
Puerto Rico,18.3574502,-66.1109998,7,514290,1.36
Puerto Rico,18.472445,-66.7157306,2,272389,0.73
Puerto Rico,18.3546719,-66.0073876,1,142678,0.7
Puerto Rico,18.3257869,-65.6523838,1,251369,0.4
Puerto Rico,18.4413351,-66.1182218,0,230178,0
Qatar,25.28333333,51.533333,0,24859,0
Qatar,25.28433333,51.534333,0,36029,0
Qatar,25.28533333,51.535333,0,39135,0
Qatar,25.28633333,51.536333,0,43647,0
Qatar,25.28733333,51.537333,0,5879,0
Qatar,25.28833333,51.538333,0,1070,0
Qatar,25.28933333,51.539333,0,45900,0
Qatar,25.29033333,51.540333,0,88331,0
Qatar,25.29133333,51.541333,0,116596,0
Qatar,25.29233333,51.542333,0,46510,0
Qatar,25.29333333,51.543333,0,14190,0
Qatar,25.29433333,51.544333,0,1303,0
Qatar,25.29533333,51.545333,4,51357,7.79
Qatar,25.29633333,51.546333,11,141836,7.76
Qatar,25.29733333,51.547333,5,99440,5.03
Qatar,25.29833333,51.548333,2,48294,4.14
Qatar,25.29933333,51.549333,1,38718,2.58
Qatar,25.30033333,51.550333,0,32124,0
Qatar,25.30133333,51.551333,0,49711,0
Qatar,25.30233333,51.552333,0,7174,0
Qatar,25.30333333,51.553333,0,778,0
Qatar,25.30433333,51.554333,0,51875,0
Qatar,25.30533333,51.555333,0,17036,0
Qatar,25.30633333,51.556333,0,1140,0
Qatar,25.30733333,51.557333,14,190116,7.36
Qatar,25.30833333,51.558333,4,127398,3.14
Qatar,25.30933333,51.559333,2,67990,2.94
Qatar,25.31033333,51.560333,1,55188,1.81
Qatar,25.31133333,51.561333,0,44307,0
Qatar,25.31233333,51.562333,0,65017,0
Qatar,25.31333333,51.563333,0,53572,0
Qatar,25.31433333,51.564333,0,9409,0
Qatar,25.31533333,51.565333,0,1300,0
Qatar,25.31633333,51.566333,0,54893,0
Qatar,25.31733333,51.567333,0,26617,0
Qatar,25.31833333,51.568333,0,1384,0
Qatar,25.31933333,51.569333,7,73205,9.56
Qatar,25.32033333,51.570333,5,153674,3.25
Qatar,25.32133333,51.571333,1,32745,3.05
Qatar,25.32233333,51.572333,1,62046,1.61
Qatar,25.32333333,51.573333,3,225317,1.33
Qatar,25.32433333,51.574333,0,46042,0
Qatar,25.32533333,51.575333,0,71166,0
Qatar,25.32633333,51.576333,0,56746,0
Qatar,25.32733333,51.577333,0,10108,0
Qatar,25.32833333,51.578333,0,1349,0
Qatar,25.32933333,51.579333,0,62794,0
Qatar,25.33033333,51.580333,0,1426,0
Qatar,25.33133333,51.581333,1,1511,66.18
Qatar,25.33233333,51.582333,13,252854,5.14
Qatar,25.33333333,51.583333,2,54988,3.64
Qatar,25.33433333,51.584333,7,200436,3.49
Qatar,25.33533333,51.585333,1,33952,2.95
Qatar,25.33633333,51.586333,2,68246,2.93
Qatar,25.33733333,51.587333,2,120029,1.67
Qatar,25.33833333,51.588333,1,77166,1.3
Qatar,25.33933333,51.589333,0,57408,0
Qatar,25.34033333,51.590333,0,10910,0
Qatar,25.34133333,51.591333,0,1413,0
Qatar,25.34233333,51.592333,0,61177,0
Qatar,25.34333333,51.593333,3,36856,8.14
Qatar,25.34433333,51.594333,13,259649,5.01
Qatar,25.34533333,51.595333,14,301723,4.64
Qatar,25.34633333,51.596333,6,158535,3.78
Qatar,25.34733333,51.597333,2,76736,2.61
Qatar,25.34833333,51.598333,1,61319,1.63
Qatar,25.34933333,51.599333,1,61878,1.62
Qatar,25.35033333,51.600333,1,84797,1.18
Qatar,25.35133333,51.601333,0,58979,0
Qatar,25.35233333,51.602333,0,11898,0
Qatar,25.35333333,51.603333,0,1485,0
Qatar,25.35433333,51.604333,0,1624,0
Qatar,25.35533333,51.605333,17,367149,4.63
Qatar,25.35633333,51.606333,12,328478,3.65
Qatar,25.35733333,51.607333,1,40788,2.45
Qatar,25.35833333,51.608333,2,87644,2.28
Qatar,25.35933333,51.609333,1,184417,0.54
Qatar,25.36033333,51.610333,0,66159,0
Qatar,25.36133333,51.611333,0,93854,0
Qatar,25.36233333,51.612333,0,61710,0
Qatar,25.36333333,51.613333,0,13126,0
Qatar,25.36433333,51.614333,0,1569,0
Qatar,25.36533333,51.615333,0,63880,0
Qatar,25.36633333,51.616333,0,1691,0
Qatar,25.36733333,51.617333,2,45092,4.44
Qatar,25.36833333,51.618333,8,194348,4.12
Qatar,25.36933333,51.619333,16,399923,4
Qatar,25.37033333,51.620333,15,442932,3.39
Qatar,25.37133333,51.621333,2,67911,2.95
Qatar,25.37233333,51.622333,1,100429,1
Qatar,25.37333333,51.623333,0,104199,0
Qatar,25.37433333,51.624333,0,65535,0
Qatar,25.37533333,51.625333,0,14648,0
Qatar,25.37633333,51.626333,0,1681,0
Qatar,25.37733333,51.627333,0,68172,0
Qatar,25.37833333,51.628333,0,1779,0
Qatar,25.37933333,51.629333,20,466496,4.29
Qatar,25.38033333,51.630333,8,189517,4.22
Qatar,25.38133333,51.631333,18,523563,3.44
Qatar,25.38233333,51.632333,1,113923,0.88
Qatar,25.38333333,51.633333,0,67779,0
Qatar,25.38433333,51.634333,0,115895,0
Qatar,25.38533333,51.635333,0,70137,0
Qatar,25.38633333,51.636333,0,16476,0
Qatar,25.38733333,51.637333,0,1858,0
Qatar,25.38833333,51.638333,0,72634,0
Qatar,25.38933333,51.639333,0,49265,0
Qatar,25.39033333,51.640333,0,2049,0
Qatar,25.39133333,51.641333,9,232554,3.87
Qatar,25.39233333,51.642333,2,56963,3.51
Qatar,25.39333333,51.643333,19,558761,3.4
Qatar,25.39433333,51.644333,15,499529,3
Qatar,25.39533333,51.645333,2,75069,2.66
Qatar,25.39633333,51.646333,2,124729,1.6
Qatar,25.39733333,51.647333,1,122957,0.81
Qatar,25.39833333,51.648333,0,76170,0
Qatar,25.39933333,51.649333,0,18211,0
Qatar,25.40033333,51.650333,0,2064,0
Qatar,25.40133333,51.651333,0,84348,0
Qatar,25.40233333,51.652333,0,2726,0
Qatar,25.40333333,51.653333,16,537337,2.98
Qatar,25.40433333,51.654333,4,134674,2.97
Qatar,25.40533333,51.655333,7,266285,2.63
Qatar,25.40633333,51.656333,14,586307,2.39
Qatar,25.40733333,51.657333,1,64600,1.55
Qatar,25.40833333,51.658333,1,133051,0.75
Qatar,25.40933333,51.659333,0,80919,0
Qatar,25.41033333,51.660333,0,82707,0
Qatar,25.41133333,51.661333,0,19868,0
Qatar,25.41233333,51.662333,0,2314,0
Qatar,25.41333333,51.663333,0,91507,0
Qatar,25.41433333,51.664333,0,3580,0
Qatar,25.41533333,51.665333,8,284327,2.81
Qatar,25.41633333,51.666333,15,580440,2.58
Qatar,25.41733333,51.667333,13,608776,2.14
Qatar,25.41833333,51.668333,1,143703,0.7
Qatar,25.41933333,51.669333,0,84449,0
Qatar,25.42033333,51.670333,0,145530,0
Qatar,25.42133333,51.671333,0,89888,0
Qatar,25.42233333,51.672333,0,21311,0
Qatar,25.42333333,51.673333,0,2575,0
Qatar,25.42433333,51.674333,0,97682,0
Qatar,25.42533333,51.675333,0,72220,0
Qatar,25.42633333,51.676333,0,4448,0
Qatar,25.42733333,51.677333,1,22469,4.45
Qatar,25.42833333,51.678333,12,286756,4.18
Qatar,25.42933333,51.679333,23,629627,3.65
Qatar,25.43033333,51.680333,2,80029,2.5
Qatar,25.43133333,51.681333,15,626535,2.39
Qatar,25.43233333,51.682333,1,85593,1.17
Qatar,25.43333333,51.683333,1,153842,0.65
Qatar,25.43433333,51.684333,0,157182,0
Qatar,25.43533333,51.685333,0,97388,0
Qatar,25.43633333,51.686333,0,2802,0
Qatar,25.43733333,51.687333,0,104323,0
Qatar,25.43833333,51.688333,0,5136,0
Qatar,25.43933333,51.689333,13,277494,4.68
Qatar,25.44033333,51.690333,23,651297,3.53
Qatar,25.44133333,51.691333,20,672458,2.97
Qatar,25.44233333,51.692333,5,169638,2.95
Qatar,25.44333333,51.693333,2,85120,2.35
Qatar,25.44433333,51.694333,2,162310,1.23
Qatar,25.44533333,51.695333,1,88140,1.13
Qatar,25.44633333,51.696333,0,104727,0
Qatar,25.44733333,51.697333,0,23389,0
Qatar,25.44833333,51.698333,0,2996,0
Qatar,25.44933333,51.699333,0,110987,0
Qatar,25.45033333,51.700333,0,5591,0
Qatar,25.45133333,51.701333,13,293525,4.43
Qatar,25.45233333,51.702333,27,675747,4
Qatar,25.45333333,51.703333,21,676108,3.11
Qatar,25.45433333,51.704333,2,99266,2.01
Qatar,25.45533333,51.705333,3,179374,1.67
Qatar,25.45633333,51.706333,2,164901,1.21
Qatar,25.45733333,51.707333,0,88675,0
Qatar,25.45833333,51.708333,0,26182,0
Qatar,25.45933333,51.709333,0,3250,0
Qatar,25.46033333,51.710333,0,6093,0
Republic of Korea,37.5985,126.9783,42,154800,27.13
Republic of Korea,35.102778,129.040278,393,1498300,26.23
Republic of Korea,37.453611,126.731667,903,4285700,21.07
Republic of Korea,35.870278,128.591111,655,3616800,18.11
Republic of Korea,36.333333,127.383333,678,4413000,15.36
Republic of Korea,35.154722,126.915556,38,370700,10.25
Republic of Korea,35.2,128.583333,161,2000500,8.05
Republic of Korea,37.291111,127.008889,296,4148300,7.14
Republic of Korea,35.537222,129.316667,228,3568800,6.39
Republic of Korea,37.418611,127.132778,262,4267400,6.14
Republic of Korea,37.656389,126.835,20,4336000,0.46
Republic of Korea,37.498889,126.783056,13,4056400,0.32
Republic of Korea,36.635346,127.46781,59,160500,36.76
Republic of Korea,37.323611,126.821944,377,1555500,24.24
Republic of Korea,35.821945,127.148889,827,4507500,18.35
Republic of Korea,36.029168,129.364812,671,3832600,17.51
Republic of Korea,33.509722,126.521944,616,4499600,13.69
Republic of Korea,34.744167,127.737778,30,378000,7.94
Republic of Korea,35.943889,126.954444,250,3656500,6.84
Republic of Korea,34.764444,126.388056,129,2039900,6.32
Republic of Korea,35.978611,126.711389,237,4244400,5.58
Republic of Korea,37.351389,127.945278,236,4325800,5.46
Republic of Korea,37.887254,127.703711,18,4308100,0.42
Republic of Korea,37.755556,128.896111,8,4032000,0.2
Republic of Korea,35.842778,129.211667,44,163700,26.88
Republic of Korea,36.566355,128.722745,380,1607800,23.63
Republic of Korea,38.226777,128.546196,675,3973800,16.99
Republic of Korea,36.935278,127.689722,781,4617500,16.91
Republic of Korea,34.940362,128.716654,493,4536200,10.87
Republic of Korea,37.698335,127.205785,30,389400,7.7
Republic of Korea,37.874722,127.734167,152,2113500,7.19
Republic of Korea,35.805376,129.501098,254,3813900,6.66
Republic of Korea,35.244167,129.213889,229,4388200,5.22
Republic of Korea,38.286344,128.137738,221,4265300,5.18
Republic of Korea,37.7636,126.465774,27,4259100,0.63
Republic of Korea,38.207009,128.591812,15,3986500,0.38
Republic of Korea,35.695573,128.446076,44,179000,24.58
Republic of Korea,38.209167,127.2175,281,1684400,16.68
Republic of Korea,37.692557,127.887307,691,4699000,14.71
Republic of Korea,35.989945,129.553774,575,4136900,13.9
Republic of Korea,36.213758,127.200039,47,412300,11.4
Republic of Korea,38.185615,127.10819,513,4503000,11.39
Republic of Korea,38.201347,128.043266,141,2207300,6.39
Republic of Korea,36.41366,129.369996,206,3966200,5.19
Republic of Korea,37.747222,126.485556,212,4255900,4.98
Republic of Korea,37.716456,126.554289,213,4499800,4.73
Republic of Korea,37.703532,127.3258,14,4211600,0.33
Republic of Korea,37.719529,126.631066,12,3945100,0.3
Republic of Korea,36.321389,127.419722,59,186600,31.62
Republic of Korea,37.774191,126.412264,314,1763900,17.8
Republic of Korea,38.2088,127.950279,693,4820500,14.38
Republic of Korea,35.341995,129.033583,574,4239100,13.54
Republic of Korea,38.256793,128.559684,46,429800,10.7
Republic of Korea,37.717272,126.941218,464,4502500,10.31
Republic of Korea,35.029197,126.7175,136,2301300,5.91
Republic of Korea,35.061253,126.987458,233,4069200,5.73
Republic of Korea,37.78055,126.850043,262,4618800,5.67
Republic of Korea,37.782715,126.281167,207,4256500,4.86
Republic of Korea,37.7355,127.4174,20,4122100,0.49
Republic of Korea,35.297778,126.784444,15,3861200,0.39
Republic of Korea,36.129107,129.263602,53,194400,27.26
Republic of Korea,36.657404,128.45514,352,1859100,18.93
Republic of Korea,35.318889,126.983889,736,4981300,14.78
Republic of Korea,37.79872,126.407998,550,4270100,12.88
Republic of Korea,37.703062,126.321364,52,450100,11.55
Republic of Korea,38.10705,127.706321,480,4502200,10.66
Republic of Korea,35.264002,129.233491,269,4102400,6.56
Republic of Korea,36.109446,129.345174,153,2400600,6.37
Republic of Korea,37.71223,126.484391,232,4250500,5.46
Republic of Korea,35.613654,128.471654,242,4781300,5.06
Republic of Korea,37.727222,127.189924,26,4028200,0.65
Republic of Korea,35.970462,129.412221,14,3769300,0.37
Republic of Korea,37.711899,128.187125,55,203800,26.99
Republic of Korea,37.849015,126.875333,331,1948900,16.98
Republic of Korea,38.159212,127.249349,708,5151700,13.74
Republic of Korea,36.197965,129.339108,568,4281300,13.27
Republic of Korea,37.817347,127.716564,56,469000,11.94
Republic of Korea,38.101132,127.077272,451,4484500,10.06
Republic of Korea,36.735278,128.108333,154,2489000,6.19
Republic of Korea,35.239035,127.017924,247,4115000,6
Republic of Korea,38.025955,127.070213,256,4951200,5.17
Republic of Korea,37.847474,127.761639,201,4226500,4.76
Republic of Korea,37.620005,126.718139,26,3973100,0.65
Republic of Korea,37.825663,126.983491,16,3699700,0.43
Republic of Korea,37.802402,126.715976,56,214000,26.17
Republic of Korea,37.832778,126.816944,438,2042700,21.44
Republic of Korea,35.228056,128.681111,823,5317000,15.48
Republic of Korea,34.97411,127.000284,644,4294600,15
Republic of Korea,35.992512,128.397851,60,487200,12.32
Republic of Korea,37.89444,127.19917,480,4456500,10.77
Republic of Korea,35.312958,129.242435,182,2578400,7.06
Republic of Korea,37.691913,126.59855,267,4125000,6.47
Republic of Korea,35.201585,129.084766,312,5119600,6.09
Republic of Korea,37.5985,126.9783,222,4195700,5.29
